"Subcrsiption","VMName","ResourceGroup","VaultName","StartTime","EndTime","Duration","Status","Backup","SupportedBy","BackupTag","Environment","SubscriptionId","VMID"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHORHSDB01","cmusswhorasrsg01","CMUSSWHHORSRSV01","12/1/2024 2:35:17 AM","12/1/2024 6:17:37 AM","03:42:19.4360841","Completed","Configured","LTIM","True","dev","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/cmusswhorasrsg01/providers/Microsoft.Compute/virtualMachines/CMUSSWHORHSDB01"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHORHSDB02","cmusswhorasrsg01","CMUSSWHHORSRSV01","12/1/2024 2:38:09 AM","12/1/2024 5:50:00 AM","03:11:51.0700849","Completed","Configured","LTIM","True","dev","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/cmusswhorasrsg01/providers/Microsoft.Compute/virtualMachines/CMUSSWHORHSDB02"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHORHSDB03","cmusswhorasrsg01","CMUSSWHHORSRSV01","12/1/2024 2:34:13 AM","12/1/2024 5:30:47 AM","02:56:33.8251668","Completed","Configured","LTIM","True","dev","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/cmusswhorasrsg01/providers/Microsoft.Compute/virtualMachines/CMUSSWHORHSDB03"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHPICDDB01","cmusswhorasrsg01","CMUSSWHPICDRSV01","12/1/2024 2:02:58 AM","12/1/2024 7:44:11 AM","05:41:13.1839164","Completed","Configured","LTIM","True","dev","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/cmusswhorasrsg01/providers/Microsoft.Compute/virtualMachines/CMUSSWHPICDDB01"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHPRISAP01","cmusswhprisrsg01","CMUSSWHPRISRSV01","12/1/2024 2:38:14 AM","12/1/2024 5:34:45 AM","02:56:30.8707282","Completed","Configured","LTIM","True","dev","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/cmusswhprisrsg01/providers/Microsoft.Compute/virtualMachines/CMUSSWHPRISAP01"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHAPAPWB01","cmusswhptpprsg01","CMUSSWHPTPPRSV01","12/1/2024 2:11:22 AM","12/1/2024 4:52:45 AM","02:41:22.6929431","Completed","Configured","LTIM","True","prod","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/cmusswhptpprsg01/providers/Microsoft.Compute/virtualMachines/CMUSSWHAPAPWB01"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHAPAPWB02","cmusswhptpprsg01","CMUSSWHPTPPRSV01","12/1/2024 2:11:48 AM","12/1/2024 4:38:44 AM","02:26:56.5377770","Completed","Configured","LTIM","True","prod","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/cmusswhptpprsg01/providers/Microsoft.Compute/virtualMachines/CMUSSWHAPAPWB02"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHACTPWB01","cmusswhsiisprsg01","CMUSSWHSIISSRSV01","12/1/2024 2:14:53 AM","12/1/2024 4:56:26 AM","02:41:33.6844409","Completed","Configured","LTIM","True","prod","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/CMUSSWHSIISPRSG01/providers/Microsoft.Compute/virtualMachines/CMUSSWHACTPWB01"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHACTPWB02","cmusswhsiisprsg01","CMUSSWHSIISSRSV01","12/1/2024 2:17:21 AM","12/1/2024 4:58:32 AM","02:41:10.6828998","Completed","Configured","LTIM","True","prod","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/CMUSSWHSIISPRSG01/providers/Microsoft.Compute/virtualMachines/CMUSSWHACTPWB02"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHACTSWB01","cmusswhsiisprsg01","CMUSSWHSIISSRSV01","12/1/2024 2:11:03 AM","12/1/2024 4:52:16 AM","02:41:12.8957305","Completed","Configured","LTIM","True","dev","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/cmusswhsiisprsg01/providers/Microsoft.Compute/virtualMachines/CMUSSWHACTSWB01"
"CAR-DMZ-WHQ-SharedWebHosting","CMUSSWHEDIPWB01","cmusswhsiisprsg01","CMUSSWHSIISPRSV01","12/1/2024 2:33:19 AM","12/1/2024 5:45:43 AM","03:12:24.4553424","Completed","Configured","LTIM","True","prod","520e5dca-b81f-4d42-a5c8-7c2e9928be95","/subscriptions/520e5dca-b81f-4d42-a5c8-7c2e9928be95/resourceGroups/cmusswhsiisprsg01/providers/Microsoft.Compute/virtualMachines/CMUSSWHEDIPWB01"
